PHIF,SW,VSH,BVW,KLOGH,KLOGV,WELL,DEPTH
0.120438,0.9505,0.2825,0.110485,0.035,0.0161,15_9-19 SR,4514.2404
0.125406,0.9401,0.3492,0.11448,0.04,0.0186,15_9-19 SR,4514.3928
0.140296,0.9103,0.3887,0.117895,0.061,0.0291,15_9-19 SR,4514.5452
0.151763,0.8835,0.4411,0.12771,0.084,0.0409,15_9-19 SR,4514.6976
0.182117,0.8167,0.4426,0.134078,0.195,0.0999,15_9-19 SR,4514.85
0.209731,0.7807,0.4054,0.148734,4.075,2.519,15_9-19 SR,4515.0024
0.217817,0.7832,0.3553,0.16373,5.798,3.6628,15_9-19 SR,4515.1548
0.221469,0.818,0.3352,0.170598,8.463,5.4725,15_9-19 SR,4515.3072
0.218893,0.8437,0.2997,0.181166,9.66,6.2977,15_9-19 SR,4515.4596
0.209993,0.8993,0.2765,0.18468,13.031,8.6535,15_9-19 SR,4515.612
0.203939,0.933,0.2157,0.188855,14.785,9.895,15_9-19 SR,4515.7644
0.187695,1.0,0.1836,0.190272,15.098,10.1175,15_9-19 SR,4515.9168
0.178659,1.0,0.1359,0.187695,13.568,9.0326,15_9-19 SR,4516.0692
0.165292,1.0,0.1236,0.178659,10.753,7.0567,15_9-19 SR,4516.2216
0.162878,1.0,0.1145,0.165292,10.224,6.6887,15_9-19 SR,4516.374
0.16874,1.0,0.1139,0.162878,10.899,7.1585,15_9-19 SR,4516.5264
0.177675,1.0,0.1225,0.16874,12.494,8.2754,15_9-19 SR,4516.6788
0.196531,1.0,0.1309,0.177675,16.677,11.2444,15_9-19 SR,4516.8312
0.20248,0.9758,0.1485,0.196531,18.036,12.2195,15_9-19 SR,4516.9836
0.206705,0.9377,0.1555,0.197571,18.778,12.7539,15_9-19 SR,4517.136
0.207331,0.9225,0.1623,0.193826,19.506,13.2795,15_9-19 SR,4517.2884
0.208879,0.8998,0.1594,0.191262,23.331,16.0597,15_9-19 SR,4517.4408
0.208484,0.9012,0.1423,0.187956,24.587,16.9791,15_9-19 SR,4517.5932
0.201635,0.9524,0.135,0.18788,19.136,13.0122,15_9-19 SR,4517.7456
0.197103,0.9959,0.1464,0.192042,14.939,10.0045,15_9-19 SR,4517.898
0.197575,1.0,0.1638,0.196286,12.661,8.3929,15_9-19 SR,4518.0504
0.213935,1.0,0.1851,0.197575,22.225,15.2527,15_9-19 SR,4518.2028
0.223339,0.9874,0.1626,0.213935,32.476,22.8149,15_9-19 SR,4518.3552
0.235408,0.9472,0.1428,0.220536,54.973,39.8927,15_9-19 SR,4518.5076
0.237298,0.9421,0.1128,0.222979,60.485,44.1519,15_9-19 SR,4518.66
0.235323,0.9492,0.1064,0.223548,56.389,40.9845,15_9-19 SR,4518.8124
0.232733,0.9587,0.1093,0.223378,50.119,36.1637,15_9-19 SR,4518.9648
0.226448,0.9826,0.1163,0.223123,39.251,27.8984,15_9-19 SR,4519.1172
0.223408,0.9936,0.1282,0.22251,37.579,26.6384,15_9-19 SR,4519.2696
0.217864,1.0,0.125,0.221985,40.767,29.0436,15_9-19 SR,4519.422
0.214283,1.0,0.0998,0.217864,41.762,29.7968,15_9-19 SR,4519.5744
0.201591,1.0,0.0869,0.214283,32.668,22.9582,15_9-19 SR,4519.7268
0.194324,1.0,0.0813,0.201591,25.972,17.9962,15_9-19 SR,4519.8792
0.17958,1.0,0.0887,0.194324,14.878,9.9611,15_9-19 SR,4520.0316
0.172942,1.0,0.115,0.17958,10.982,7.2164,15_9-19 SR,4520.184
0.163936,1.0,0.1333,0.172942,5.695,3.5938,15_9-19 SR,4520.3364
0.161343,1.0,0.1875,0.163936,3.975,2.4534,15_9-19 SR,4520.4888
0.156458,1.0,0.2237,0.161343,0.095,0.0466,15_9-19 SR,4520.6412
0.152831,1.0,0.2917,0.156458,0.086,0.0419,15_9-19 SR,4520.7936
0.143343,1.0,0.3125,0.152831,0.066,0.0316,15_9-19 SR,4520.946
0.138699,1.0,0.3163,0.143343,0.058,0.0276,15_9-19 SR,4521.0984
0.132357,0.9774,0.3033,0.138699,0.049,0.0231,15_9-19 SR,4521.25
0.129889,0.9479,0.2704,0.129369,0.045,0.0211,15_9-19 SR,4521.4032
0.129131,0.9409,0.2593,0.123119,0.045,0.0211,15_9-19 SR,4521.5556
0.126711,0.9478,0.2653,0.121499,0.042,0.0196,15_9-19 SR,4521.708
0.12492,0.9584,0.2874,0.120103,0.04,0.0186,15_9-19 SR,4521.8604
0.121501,0.9778,0.2941,0.119725,0.036,0.0166,15_9-19 SR,4522.0128
0.120596,0.9814,0.2839,0.118807,0.035,0.0161,15_9-19 SR,4522.1652
0.119785,0.9819,0.2747,0.118356,0.034,0.0156,15_9-19 SR,4522.3176
0.118637,0.9887,0.279,0.117612,0.033,0.0152,15_9-19 SR,4522.47
0.113374,1.0,0.2955,0.117294,0.029,0.0132,15_9-19 SR,4522.6224
0.11039,1.0,0.3337,0.113374,0.026,0.0118,15_9-19 SR,4522.7748
0.108134,1.0,0.3431,0.11039,0.025,0.0113,15_9-19 SR,4522.9272
0.109309,1.0,0.335,0.108134,0.026,0.0118,15_9-19 SR,4523.0796
0.113006,1.0,0.3257,0.109309,0.028,0.0127,15_9-19 SR,4523.232
0.114066,1.0,0.3127,0.113006,0.029,0.0132,15_9-19 SR,4523.3844
0.114012,1.0,0.3089,0.114066,0.029,0.0132,15_9-19 SR,4523.5368
0.113528,1.0,0.3077,0.114012,0.029,0.0132,15_9-19 SR,4523.6892
0.113228,1.0,0.3096,0.113528,0.029,0.0132,15_9-19 SR,4523.8416
0.113737,1.0,0.3143,0.113228,0.029,0.0132,15_9-19 SR,4523.994
0.115683,1.0,0.3147,0.113737,0.031,0.0142,15_9-19 SR,4524.1464
0.116479,1.0,0.3134,0.115683,0.031,0.0142,15_9-19 SR,4524.2988
0.116122,1.0,0.3155,0.116479,0.031,0.0142,15_9-19 SR,4524.4512
0.114477,1.0,0.3295,0.116122,0.03,0.0137,15_9-19 SR,4524.6036
0.114393,1.0,0.3455,0.114477,0.03,0.0137,15_9-19 SR,4524.756
0.115881,1.0,0.3466,0.114393,0.031,0.0142,15_9-19 SR,4524.9084
0.117043,1.0,0.3288,0.115881,0.032,0.0147,15_9-19 SR,4525.0608
0.119506,1.0,0.3132,0.117043,0.034,0.0156,15_9-19 SR,4525.2132
0.120458,1.0,0.2802,0.119506,0.035,0.0161,15_9-19 SR,4525.3656
0.120572,1.0,0.2657,0.120458,0.035,0.0161,15_9-19 SR,4525.518
0.119577,1.0,0.2414,0.120572,0.034,0.0156,15_9-19 SR,4525.6704
0.116838,1.0,0.23,0.119577,0.032,0.0147,15_9-19 SR,4525.8228
0.116012,1.0,0.209,0.116838,0.031,0.0142,15_9-19 SR,4525.9752
0.116333,1.0,0.201,0.116012,0.031,0.0142,15_9-19 SR,4526.1276
0.116935,1.0,0.1898,0.116333,0.032,0.0147,15_9-19 SR,4526.28
0.117519,1.0,0.1862,0.116935,0.032,0.0147,15_9-19 SR,4526.4324
0.117541,1.0,0.1941,0.117519,0.032,0.0147,15_9-19 SR,4526.5848
0.118339,1.0,0.2117,0.117541,0.033,0.0152,15_9-19 SR,4526.7372
0.119403,1.0,0.2778,0.118339,0.034,0.0156,15_9-19 SR,4526.8896
0.122026,1.0,0.3162,0.119403,0.037,0.0171,15_9-19 SR,4527.042
0.122985,1.0,0.3646,0.122026,0.038,0.0176,15_9-19 SR,4527.1944
0.122924,1.0,0.3668,0.122985,0.037,0.0171,15_9-19 SR,4527.3468
0.121627,1.0,0.3436,0.122924,0.036,0.0166,15_9-19 SR,4527.4992
0.116904,1.0,0.3313,0.121627,0.032,0.0147,15_9-19 SR,4527.6516
0.111061,1.0,0.3243,0.116904,0.027,0.0123,15_9-19 SR,4527.804
0.108352,1.0,0.3275,0.111061,0.025,0.0113,15_9-19 SR,4527.9564
0.10479,1.0,0.3227,0.108352,0.023,0.0103,15_9-19 SR,4528.1088
0.104718,1.0,0.2983,0.10479,0.023,0.0103,15_9-19 SR,4528.2612
0.109035,1.0,0.2843,0.104718,0.025,0.0113,15_9-19 SR,4528.4136
0.112613,1.0,0.2679,0.109035,0.028,0.0127,15_9-19 SR,4528.566
0.118721,1.0,0.2686,0.112613,0.033,0.0152,15_9-19 SR,4528.7184
0.120482,1.0,0.288,0.118721,0.035,0.0161,15_9-19 SR,4528.8708
0.12252,1.0,0.303,0.120482,0.037,0.0171,15_9-19 SR,4529.0232
0.122534,1.0,0.3225,0.12252,0.037,0.0171,15_9-19 SR,4529.1756
0.115499,1.0,0.3167,0.122534,0.03,0.0137,15_9-19 SR,4529.328
0.108474,1.0,0.2637,0.115499,0.025,0.0113,15_9-19 SR,4529.4804
0.096561,1.0,0.2244,0.108474,0.018,0.008,15_9-19 SR,4529.6328
0.093856,1.0,0.1532,0.096561,0.017,0.0075,15_9-19 SR,4529.7852
0.090845,1.0,0.133,0.093856,0.015,0.0066,15_9-19 SR,4529.9376
0.091591,1.0,0.1348,0.090845,0.016,0.007,15_9-19 SR,4530.09
0.09229,1.0,0.1505,0.091591,0.016,0.007,15_9-19 SR,4530.2424
0.091313,1.0,0.1812,0.09229,0.016,0.007,15_9-19 SR,4530.3948
0.089251,1.0,0.1868,0.091313,0.015,0.0066,15_9-19 SR,4530.5472
0.0891,1.0,0.1758,0.089251,0.015,0.0066,15_9-19 SR,4530.6996
0.09215,1.0,0.1647,0.0891,0.016,0.007,15_9-19 SR,4530.852
0.099131,1.0,0.1513,0.09215,0.019,0.0084,15_9-19 SR,4531.0044
0.102758,1.0,0.1733,0.099131,0.021,0.0094,15_9-19 SR,4531.1568
0.107356,1.0,0.2044,0.102758,0.024,0.0108,15_9-19 SR,4531.3092
0.108129,1.0,0.2892,0.107356,0.025,0.0113,15_9-19 SR,4531.4616
0.107968,1.0,0.3274,0.108129,0.025,0.0113,15_9-19 SR,4531.614
0.107674,1.0,0.3686,0.107968,0.025,0.0113,15_9-19 SR,4531.7664
0.107773,1.0,0.3716,0.107674,0.025,0.0113,15_9-19 SR,4531.9188
0.108449,1.0,0.3592,0.107773,0.025,0.0113,15_9-19 SR,4532.0712
0.111441,1.0,0.3512,0.108449,0.027,0.0123,15_9-19 SR,4532.2236
0.113919,1.0,0.3407,0.111441,0.029,0.0132,15_9-19 SR,4532.375
0.120797,0.9703,0.3407,0.113919,0.035,0.0161,15_9-19 SR,4532.5284
0.124457,0.944,0.348,0.117209,0.039,0.0181,15_9-19 SR,4532.6808
0.12894,0.9125,0.3514,0.117491,0.044,0.0206,15_9-19 SR,4532.8332
0.128897,0.9114,0.3567,0.117651,0.044,0.0206,15_9-19 SR,4532.9856
0.125238,0.9313,0.3608,0.11748,0.04,0.0186,15_9-19 SR,4533.138
0.12286,0.945,0.3748,0.116637,0.037,0.0171,15_9-19 SR,4533.2904
0.118975,0.9671,0.3835,0.116105,0.034,0.0156,15_9-19 SR,4533.4428
0.117276,0.9768,0.3967,0.115065,0.032,0.0147,15_9-19 SR,4533.5952
0.113709,0.9997,0.4005,0.114551,0.029,0.0132,15_9-19 SR,4533.7476
0.111345,1.0,0.4047,0.113672,0.027,0.0123,15_9-19 SR,4533.9
0.110981,1.0,0.4162,0.111345,0.027,0.0123,15_9-19 SR,4534.0524
0.112227,1.0,0.4288,0.110981,0.028,0.0127,15_9-19 SR,4534.2048
0.113881,1.0,0.4634,0.112227,0.029,0.0132,15_9-19 SR,4534.3572
0.11795,1.0,0.4773,0.113881,0.033,0.0152,15_9-19 SR,4534.5096
0.11933,1.0,0.4692,0.11795,0.034,0.0156,15_9-19 SR,4534.662
0.11859,1.0,0.4416,0.11933,0.033,0.0152,15_9-19 SR,4534.8144
0.116443,1.0,0.3625,0.11859,0.031,0.0142,15_9-19 SR,4534.9668
0.110713,1.0,0.3262,0.116443,0.027,0.0123,15_9-19 SR,4535.1192
0.10836,1.0,0.277,0.110713,0.025,0.0113,15_9-19 SR,4535.2716
0.106139,1.0,0.2588,0.10836,0.023,0.0103,15_9-19 SR,4535.424
0.105934,1.0,0.2175,0.106139,0.023,0.0103,15_9-19 SR,4535.5764
0.106678,1.0,0.1962,0.105934,0.024,0.0108,15_9-19 SR,4535.7288
0.107628,1.0,0.1688,0.106678,0.024,0.0108,15_9-19 SR,4535.8812
0.110411,1.0,0.1658,0.107628,0.026,0.0118,15_9-19 SR,4536.0336
0.112165,1.0,0.1761,0.110411,0.028,0.0127,15_9-19 SR,4536.186
0.116035,1.0,0.1852,0.112165,0.031,0.0142,15_9-19 SR,4536.3384
0.117855,1.0,0.2066,0.116035,0.033,0.0152,15_9-19 SR,4536.4908
0.120869,1.0,0.2197,0.117855,0.035,0.0161,15_9-19 SR,4536.6432
0.122201,1.0,0.255,0.120869,0.037,0.0171,15_9-19 SR,4536.7956
0.125214,0.9955,0.2777,0.122201,0.04,0.0186,15_9-19 SR,4536.948
0.128542,0.9724,0.3207,0.124651,0.044,0.0206,15_9-19 SR,4537.1004
0.12974,0.9614,0.3353,0.124988,0.045,0.0211,15_9-19 SR,4537.2528
0.130413,0.954,0.3486,0.124726,0.046,0.0216,15_9-19 SR,4537.4052
0.130232,0.9553,0.3632,0.12441,0.046,0.0216,15_9-19 SR,4537.5576
0.130582,0.9565,0.3783,0.12441,0.046,0.0216,15_9-19 SR,4537.71
0.13152,0.9532,0.4076,0.124903,0.048,0.0226,15_9-19 SR,4537.8624
0.13494,0.9357,0.4114,0.12537,0.052,0.0246,15_9-19 SR,4538.0148
0.136839,0.9247,0.4015,0.12626,0.055,0.0261,15_9-19 SR,4538.1672
0.138751,0.9142,0.3995,0.12653,0.058,0.0276,15_9-19 SR,4538.3196
0.138698,0.9152,0.4184,0.126842,0.058,0.0276,15_9-19 SR,4538.472
0.137471,0.9236,0.4348,0.126939,0.056,0.0266,15_9-19 SR,4538.6244
0.136556,0.9286,0.4615,0.126964,0.055,0.0261,15_9-19 SR,4538.7768
0.135696,0.9296,0.4684,0.126806,0.054,0.0256,15_9-19 SR,4538.9292
0.135566,0.9265,0.4652,0.126147,0.053,0.0251,15_9-19 SR,4539.0816
0.132746,0.933,0.4521,0.125603,0.049,0.0231,15_9-19 SR,4539.234
0.129701,0.9461,0.4027,0.123847,0.045,0.0211,15_9-19 SR,4539.3864
0.123047,0.9796,0.3731,0.122706,0.038,0.0176,15_9-19 SR,4539.5388
0.121028,0.9896,0.3234,0.120532,0.036,0.0166,15_9-19 SR,4539.6912
0.121396,0.98,0.3059,0.119768,0.036,0.0166,15_9-19 SR,4539.8436
0.123228,0.9635,0.2886,0.118963,0.038,0.0176,15_9-19 SR,4539.996
0.127669,0.9252,0.2895,0.118728,0.043,0.0201,15_9-19 SR,4540.1484
0.12913,0.9105,0.306,0.118122,0.045,0.0211,15_9-19 SR,4540.3008
0.127464,0.9071,0.3162,0.117577,0.042,0.0196,15_9-19 SR,4540.4532
0.117765,0.9556,0.3266,0.115625,0.032,0.0147,15_9-19 SR,4540.6056
0.110659,1.0,0.3229,0.11254,0.027,0.0123,15_9-19 SR,4540.758
0.095781,1.0,0.3175,0.110659,0.018,0.008,15_9-19 SR,4540.9104
0.089707,1.0,0.3024,0.095781,0.015,0.0066,15_9-19 SR,4541.0628
0.083658,1.0,0.2983,0.089707,0.013,0.0056,15_9-19 SR,4541.2152
0.084256,1.0,0.3087,0.083658,0.013,0.0056,15_9-19 SR,4541.3676
0.091905,1.0,0.322,0.084256,0.016,0.007,15_9-19 SR,4541.52
0.097831,1.0,0.348,0.091905,0.019,0.0084,15_9-19 SR,4541.6724
0.109025,1.0,0.3549,0.097831,0.025,0.0113,15_9-19 SR,4541.8248
0.112124,0.9931,0.3538,0.109025,0.028,0.0127,15_9-19 SR,4541.9772
0.111078,1.0,0.3453,0.111345,0.027,0.0123,15_9-19 SR,4542.1296
0.108299,1.0,0.3089,0.111078,0.025,0.0113,15_9-19 SR,4542.282
0.10535,1.0,0.2818,0.108299,0.023,0.0103,15_9-19 SR,4542.4344
0.107392,1.0,0.2289,0.10535,0.024,0.0108,15_9-19 SR,4542.5868
0.118195,0.9755,0.215,0.107392,0.033,0.0152,15_9-19 SR,4542.7392
0.125085,0.9333,0.2264,0.115299,0.04,0.0186,15_9-19 SR,4542.8916
0.13657,0.8719,0.2463,0.116739,0.055,0.0261,15_9-19 SR,4543.044
0.139759,0.857,0.2846,0.11907,0.06,0.0286,15_9-19 SR,4543.1964
0.140618,0.8561,0.2937,0.119776,0.061,0.0291,15_9-19 SR,4543.3488
0.139136,0.8655,0.2962,0.120382,0.059,0.0281,15_9-19 SR,4543.5
0.134913,0.8925,0.2975,0.120422,0.052,0.0246,15_9-19 SR,4543.6536
0.131358,0.9199,0.3101,0.120408,0.047,0.0221,15_9-19 SR,4543.806
0.13019,0.9323,0.3372,0.120839,0.046,0.0216,15_9-19 SR,4543.9584
0.127702,0.9631,0.3522,0.12137,0.043,0.0201,15_9-19 SR,4544.1108
0.125518,0.9882,0.3686,0.122993,0.04,0.0186,15_9-19 SR,4544.2632
0.119329,1.0,0.3675,0.124037,0.034,0.0156,15_9-19 SR,4544.4156
0.116473,1.0,0.3499,0.119329,0.031,0.0142,15_9-19 SR,4544.568
0.113908,1.0,0.3389,0.116473,0.029,0.0132,15_9-19 SR,4544.7204
0.114105,1.0,0.3221,0.113908,0.029,0.0132,15_9-19 SR,4544.8728
0.115354,1.0,0.316,0.114105,0.03,0.0137,15_9-19 SR,4545.0252
0.115947,1.0,0.3075,0.115354,0.031,0.0142,15_9-19 SR,4545.1776
0.117036,1.0,0.3057,0.115947,0.032,0.0147,15_9-19 SR,4545.33
0.117479,1.0,0.3043,0.117036,0.032,0.0147,15_9-19 SR,4545.4824
0.117799,1.0,0.304,0.117479,0.032,0.0147,15_9-19 SR,4545.6348
0.117867,1.0,0.3031,0.117799,0.033,0.0152,15_9-19 SR,4545.7872
0.119349,1.0,0.3002,0.117867,0.034,0.0156,15_9-19 SR,4545.9396
0.12105,1.0,0.2894,0.119349,0.036,0.0166,15_9-19 SR,4546.092
0.124826,1.0,0.2832,0.12105,0.04,0.0186,15_9-19 SR,4546.2444
0.12584,1.0,0.2741,0.124826,0.041,0.0191,15_9-19 SR,4546.3968
0.124854,1.0,0.2732,0.12584,0.04,0.0186,15_9-19 SR,4546.5492
0.120897,1.0,0.2749,0.124854,0.035,0.0161,15_9-19 SR,4546.7016
0.118503,1.0,0.2814,0.120897,0.033,0.0152,15_9-19 SR,4546.854
0.113524,1.0,0.2883,0.118503,0.029,0.0132,15_9-19 SR,4547.0064
0.110936,1.0,0.2998,0.113524,0.027,0.0123,15_9-19 SR,4547.1588
0.105375,1.0,0.2996,0.110936,0.023,0.0103,15_9-19 SR,4547.3112
0.102936,1.0,0.2886,0.105375,0.021,0.0094,15_9-19 SR,4547.4636
0.100336,1.0,0.2819,0.102936,0.02,0.0089,15_9-19 SR,4547.616
0.097892,1.0,0.2797,0.100336,0.019,0.0084,15_9-19 SR,4547.7684
0.092211,1.0,0.2843,0.097892,0.016,0.007,15_9-19 SR,4547.9208
0.089847,1.0,0.299,0.092211,0.015,0.0066,15_9-19 SR,4548.0732
0.085903,1.0,0.3104,0.089847,0.013,0.0056,15_9-19 SR,4548.2256
0.084129,1.0,0.3445,0.085903,0.013,0.0056,15_9-19 SR,4548.378
0.08231,1.0,0.3651,0.084129,0.012,0.0052,15_9-19 SR,4548.5304
0.083084,1.0,0.3972,0.08231,0.012,0.0052,15_9-19 SR,4548.6828
0.087452,1.0,0.4015,0.083084,0.014,0.0061,15_9-19 SR,4548.8352
0.089713,1.0,0.3845,0.087452,0.015,0.0066,15_9-19 SR,4548.9876
0.091738,1.0,0.3696,0.089713,0.016,0.007,15_9-19 SR,4549.14
0.091253,1.0,0.3478,0.091738,0.015,0.0066,15_9-19 SR,4549.2924
0.0882,1.0,0.3472,0.091253,0.014,0.0061,15_9-19 SR,4549.4448
0.086284,1.0,0.3703,0.0882,0.014,0.0061,15_9-19 SR,4549.5972
0.082013,1.0,0.3881,0.086284,0.012,0.0052,15_9-19 SR,4549.7496
0.077041,1.0,0.411,0.082013,0.01,0.0043,15_9-19 SR,4549.902
